image_train,label_train
ISIC_0024306.jpg,1
ISIC_0024307.jpg,1
ISIC_0024308.jpg,1
ISIC_0024309.jpg,1
ISIC_0024310.jpg,0
ISIC_0024311.jpg,1
ISIC_0024312.jpg,4
ISIC_0024313.jpg,0
ISIC_0024314.jpg,1
ISIC_0024315.jpg,0
ISIC_0024316.jpg,1
ISIC_0024318.jpg,5
ISIC_0024319.jpg,1
ISIC_0024321.jpg,1
ISIC_0024322.jpg,1
ISIC_0024323.jpg,0
ISIC_0024324.jpg,4
ISIC_0024325.jpg,1
ISIC_0024326.jpg,1
ISIC_0024328.jpg,1
ISIC_0024329.jpg,3
ISIC_0024330.jpg,5
ISIC_0024331.jpg,2
ISIC_0024332.jpg,2
ISIC_0024333.jpg,0
ISIC_0024334.jpg,1
ISIC_0024335.jpg,1
ISIC_0024337.jpg,4
ISIC_0024338.jpg,4
ISIC_0024339.jpg,1
ISIC_0024340.jpg,1
ISIC_0024341.jpg,1
ISIC_0024342.jpg,1
ISIC_0024343.jpg,1
ISIC_0024344.jpg,1
ISIC_0024345.jpg,2
ISIC_0024346.jpg,1
ISIC_0024347.jpg,1
ISIC_0024348.jpg,1
ISIC_0024349.jpg,1
ISIC_0024350.jpg,1
ISIC_0024352.jpg,1
ISIC_0024353.jpg,1
ISIC_0024354.jpg,1
ISIC_0024357.jpg,1
ISIC_0024358.jpg,4
ISIC_0024359.jpg,1
ISIC_0024360.jpg,2
ISIC_0024361.jpg,1
ISIC_0024362.jpg,1
ISIC_0024363.jpg,1
ISIC_0024366.jpg,1
ISIC_0024367.jpg,0
ISIC_0024368.jpg,1
ISIC_0024369.jpg,1
ISIC_0024371.jpg,4
ISIC_0024373.jpg,1
ISIC_0024374.jpg,1
ISIC_0024375.jpg,6
ISIC_0024377.jpg,1
ISIC_0024378.jpg,1
ISIC_0024381.jpg,4
ISIC_0024382.jpg,4
ISIC_0024383.jpg,4
ISIC_0024386.jpg,5
ISIC_0024387.jpg,1
ISIC_0024389.jpg,1
ISIC_0024390.jpg,1
ISIC_0024391.jpg,1
ISIC_0024392.jpg,1
ISIC_0024394.jpg,1
ISIC_0024395.jpg,1
ISIC_0024396.jpg,5
ISIC_0024397.jpg,1
ISIC_0024398.jpg,1
ISIC_0024399.jpg,1
ISIC_0024400.jpg,0
ISIC_0024401.jpg,1
ISIC_0024402.jpg,6
ISIC_0024403.jpg,2
ISIC_0024404.jpg,1
ISIC_0024406.jpg,1
ISIC_0024407.jpg,1
ISIC_0024409.jpg,4
ISIC_0024410.jpg,0
ISIC_0024412.jpg,4
ISIC_0024413.jpg,1
ISIC_0024414.jpg,1
ISIC_0024415.jpg,1
ISIC_0024416.jpg,1
ISIC_0024417.jpg,1
ISIC_0024418.jpg,3
ISIC_0024420.jpg,4
ISIC_0024421.jpg,1
ISIC_0024423.jpg,1
ISIC_0024425.jpg,1
ISIC_0024426.jpg,4
ISIC_0024427.jpg,1
ISIC_0024428.jpg,1
ISIC_0024429.jpg,1
ISIC_0024430.jpg,1
ISIC_0024432.jpg,2
ISIC_0024433.jpg,1
ISIC_0024434.jpg,1
ISIC_0024435.jpg,4
ISIC_0024437.jpg,1
ISIC_0024439.jpg,1
ISIC_0024441.jpg,1
ISIC_0024442.jpg,1
ISIC_0024443.jpg,2
ISIC_0024444.jpg,1
ISIC_0024445.jpg,4
ISIC_0024446.jpg,4
ISIC_0024449.jpg,0
ISIC_0024450.jpg,3
ISIC_0024453.jpg,4
ISIC_0024454.jpg,2
ISIC_0024456.jpg,1
ISIC_0024459.jpg,0
ISIC_0024460.jpg,1
ISIC_0024461.jpg,2
ISIC_0024462.jpg,1
ISIC_0024463.jpg,3
ISIC_0024464.jpg,1
ISIC_0024465.jpg,1
ISIC_0024466.jpg,1
ISIC_0024467.jpg,1
ISIC_0024468.jpg,3
ISIC_0024469.jpg,1
ISIC_0024470.jpg,3
ISIC_0024471.jpg,4
ISIC_0024472.jpg,2
ISIC_0024473.jpg,1
ISIC_0024475.jpg,6
ISIC_0024476.jpg,1
ISIC_0024477.jpg,4
ISIC_0024478.jpg,1
ISIC_0024479.jpg,1
ISIC_0024481.jpg,0
ISIC_0024482.jpg,0
ISIC_0024483.jpg,1
ISIC_0024484.jpg,1
ISIC_0024485.jpg,1
ISIC_0024486.jpg,1
ISIC_0024487.jpg,1
ISIC_0024488.jpg,1
ISIC_0024489.jpg,4
ISIC_0024490.jpg,4
ISIC_0024492.jpg,1
ISIC_0024494.jpg,4
ISIC_0024495.jpg,4
ISIC_0024496.jpg,0
ISIC_0024497.jpg,1
ISIC_0024498.jpg,4
ISIC_0024499.jpg,1
ISIC_0024500.jpg,1
ISIC_0024502.jpg,1
ISIC_0024503.jpg,1
ISIC_0024504.jpg,2
ISIC_0024505.jpg,4
ISIC_0024506.jpg,1
ISIC_0024508.jpg,1
ISIC_0024509.jpg,1
ISIC_0024510.jpg,1
ISIC_0024511.jpg,3
ISIC_0024512.jpg,1
ISIC_0024513.jpg,1
ISIC_0024514.jpg,1
ISIC_0024515.jpg,2
ISIC_0024516.jpg,0
ISIC_0024517.jpg,3
ISIC_0024518.jpg,1
ISIC_0024519.jpg,1
ISIC_0024520.jpg,1
ISIC_0024521.jpg,1
ISIC_0024522.jpg,3
ISIC_0024523.jpg,1
ISIC_0024524.jpg,1
ISIC_0024525.jpg,0
ISIC_0024526.jpg,1
ISIC_0024527.jpg,1
ISIC_0024528.jpg,1
ISIC_0024529.jpg,1
ISIC_0024530.jpg,1
ISIC_0024531.jpg,1
ISIC_0024532.jpg,1
ISIC_0024533.jpg,1
ISIC_0024534.jpg,1
ISIC_0024536.jpg,1
ISIC_0024537.jpg,0
ISIC_0024539.jpg,3
ISIC_0024540.jpg,1
ISIC_0024542.jpg,1
ISIC_0024543.jpg,1
ISIC_0024544.jpg,1
ISIC_0024545.jpg,0
ISIC_0024546.jpg,0
ISIC_0024547.jpg,4
ISIC_0024548.jpg,1
ISIC_0024549.jpg,1
ISIC_0024550.jpg,2
ISIC_0024551.jpg,1
ISIC_0024552.jpg,0
ISIC_0024553.jpg,5
ISIC_0024554.jpg,0
ISIC_0024555.jpg,1
ISIC_0024556.jpg,1
ISIC_0024557.jpg,1
ISIC_0024558.jpg,1
ISIC_0024559.jpg,1
ISIC_0024560.jpg,1
ISIC_0024561.jpg,1
ISIC_0024565.jpg,1
ISIC_0024566.jpg,1
ISIC_0024567.jpg,1
ISIC_0024570.jpg,1
ISIC_0024572.jpg,2
ISIC_0024574.jpg,1
ISIC_0024576.jpg,1
ISIC_0024577.jpg,1
ISIC_0024579.jpg,3
ISIC_0024580.jpg,1
ISIC_0024581.jpg,4
ISIC_0024582.jpg,2
ISIC_0024583.jpg,1
ISIC_0024584.jpg,1
ISIC_0024586.jpg,0
ISIC_0024587.jpg,1
ISIC_0024588.jpg,1
ISIC_0024589.jpg,1
ISIC_0024591.jpg,1
ISIC_0024592.jpg,4
ISIC_0024593.jpg,1
ISIC_0024594.jpg,1
ISIC_0024595.jpg,2
ISIC_0024596.jpg,1
ISIC_0024597.jpg,1
ISIC_0024598.jpg,1
ISIC_0024599.jpg,1
ISIC_0024600.jpg,1
ISIC_0024601.jpg,1
ISIC_0024602.jpg,4
ISIC_0024603.jpg,1
ISIC_0024604.jpg,1
ISIC_0024605.jpg,1
ISIC_0024606.jpg,1
ISIC_0024607.jpg,1
ISIC_0024608.jpg,1
ISIC_0024610.jpg,1
ISIC_0024611.jpg,1
ISIC_0024613.jpg,1
ISIC_0024614.jpg,1
ISIC_0024616.jpg,1
ISIC_0024617.jpg,1
ISIC_0024619.jpg,1
ISIC_0024620.jpg,1
ISIC_0024623.jpg,4
ISIC_0024624.jpg,0
ISIC_0024626.jpg,4
ISIC_0024627.jpg,1
ISIC_0024628.jpg,1
ISIC_0024630.jpg,0
ISIC_0024631.jpg,1
ISIC_0024633.jpg,1
ISIC_0024634.jpg,2
ISIC_0024635.jpg,4
ISIC_0024636.jpg,1
ISIC_0024637.jpg,1
ISIC_0024638.jpg,1
ISIC_0024639.jpg,1
ISIC_0024640.jpg,0
ISIC_0024642.jpg,1
ISIC_0024643.jpg,4
ISIC_0024644.jpg,0
ISIC_0024647.jpg,0
ISIC_0024648.jpg,1
ISIC_0024649.jpg,1
ISIC_0024650.jpg,1
ISIC_0024652.jpg,0
ISIC_0024653.jpg,1
ISIC_0024654.jpg,3
ISIC_0024655.jpg,1
ISIC_0024657.jpg,1
ISIC_0024658.jpg,1
ISIC_0024659.jpg,1
ISIC_0024660.jpg,1
ISIC_0024661.jpg,1
ISIC_0024662.jpg,6
ISIC_0024663.jpg,1
ISIC_0024664.jpg,1
ISIC_0024665.jpg,2
ISIC_0024666.jpg,2
ISIC_0024667.jpg,1
ISIC_0024668.jpg,1
ISIC_0024669.jpg,6
ISIC_0024670.jpg,1
ISIC_0024671.jpg,1
ISIC_0024672.jpg,4
ISIC_0024673.jpg,2
ISIC_0024674.jpg,1
ISIC_0024675.jpg,0
ISIC_0024676.jpg,4
ISIC_0024677.jpg,1
ISIC_0024678.jpg,1
ISIC_0024680.jpg,1
ISIC_0024681.jpg,1
ISIC_0024682.jpg,1
ISIC_0024683.jpg,1
ISIC_0024684.jpg,1
ISIC_0024685.jpg,1
ISIC_0024686.jpg,1
ISIC_0024687.jpg,1
ISIC_0024688.jpg,0
ISIC_0024689.jpg,1
ISIC_0024690.jpg,1
ISIC_0024691.jpg,1
ISIC_0024692.jpg,1
ISIC_0024693.jpg,1
ISIC_0024694.jpg,1
ISIC_0024695.jpg,1
ISIC_0024696.jpg,4
ISIC_0024697.jpg,1
ISIC_0024698.jpg,1
ISIC_0024700.jpg,0
ISIC_0024701.jpg,0
ISIC_0024703.jpg,1
ISIC_0024704.jpg,1
ISIC_0024705.jpg,4
ISIC_0024706.jpg,6
ISIC_0024707.jpg,3
ISIC_0024709.jpg,4
ISIC_0024710.jpg,3
ISIC_0024711.jpg,4
ISIC_0024712.jpg,1
ISIC_0024713.jpg,1
ISIC_0024716.jpg,1
ISIC_0024717.jpg,1
ISIC_0024718.jpg,1
ISIC_0024719.jpg,1
ISIC_0024720.jpg,1
ISIC_0024721.jpg,1
ISIC_0024722.jpg,1
ISIC_0024724.jpg,1
ISIC_0024725.jpg,1
ISIC_0024726.jpg,4
ISIC_0024727.jpg,1
ISIC_0024728.jpg,1
ISIC_0024729.jpg,0
ISIC_0024730.jpg,1
ISIC_0024731.jpg,1
ISIC_0024733.jpg,0
ISIC_0024734.jpg,1
ISIC_0024735.jpg,1
ISIC_0024736.jpg,1
ISIC_0024737.jpg,1
ISIC_0024738.jpg,1
ISIC_0024739.jpg,0
ISIC_0024740.jpg,4
ISIC_0024741.jpg,4
ISIC_0024743.jpg,2
ISIC_0024744.jpg,1
ISIC_0024745.jpg,1
ISIC_0024746.jpg,1
ISIC_0024747.jpg,6
ISIC_0024749.jpg,1
ISIC_0024750.jpg,1
ISIC_0024751.jpg,1
ISIC_0024752.jpg,1
ISIC_0024754.jpg,1
ISIC_0024755.jpg,1
ISIC_0024756.jpg,0
ISIC_0024758.jpg,4
ISIC_0024759.jpg,1
ISIC_0024760.jpg,4
ISIC_0024761.jpg,4
ISIC_0024762.jpg,1
ISIC_0024763.jpg,3
ISIC_0024765.jpg,1
